source_event_id,financial_year,event_date,policy_id,product_code,product_name,region,distribution_channel,policy_status,written_premium_inr,premium_collected_inr,claim_flag,claim_amount_inr,claim_status,ceded_reinsurance_inr,commission_inr,insurance_revenue_inr
EVT00003288,2025,2025-01-30,POL00007,Motor,Private Motor,North,Agent,Active,188642.25,185335.64,False,0,,25887.54,12617.23,171630.8
EVT00003289,2025,2025-12-05,POL00364,Travel,Travel,Central,Broker,Expired,23925.58,20463.22,False,0,,3143.11,3337.74,21424.01
EVT00003290,2025,2025-09-28,POL00363,Motor,Private Motor,North,Direct,Expired,108281.63,104969.57,False,0,,36034.9,7448.07,106812.9
EVT00003291,2025,2025-04-25,POL00075,Health,Retail Health,South,Agent,Active,197645.82,191830.47,True,28852.89,Open,34947.49,23017.38,179867.52
EVT00003292,2025,2025-05-27,POL00266,SME,SME Package,East,Agent,Active,79643.28,62695.35,True,99769.0,Repudiated,11594.52,4651.31,76699.25
EVT00003293,2025,2025-01-18,POL00218,Property,Commercial Property,East,Broker,Expired,57527.57,56759.03,False,0,,7541.92,8803.24,48980.84
EVT00003294,2025,2025-05-29,POL00399,Property,Commercial Property,East,Agent,Active,194910.05,169367.33,False,0,,47943.84,33344.29,184439.31
EVT00003295,2025,2025-10-23,POL00329,Travel,Travel,South,Agent,Expired,10518.94,9194.52,False,0,,2684.25,1399.72,9786.08
EVT00003296,2025,2025-05-23,POL00351,Property,Commercial Property,West,Bancassurance,Active,126174.76,118792.33,True,6068.3,Open,32635.09,11602.07,123499.84
EVT00003297,2025,2025-02-18,POL00328,Property,Commercial Property,West,Direct,Expired,58974.33,48174.14,True,104681.74,Repudiated,7347.19,8768.15,54355.01
EVT00003298,2025,2025-01-03,POL00341,Travel,Travel,Central,Direct,Active,209647.17,201087.44,True,305730.41,Repudiated,60610.17,19197.41,186191.21
EVT00003299,2025,2025-01-10,POL00289,Health,Retail Health,West,Agent,Active,166498.4,146449.48,False,0,,36147.24,23401.2,148233.5
EVT00003300,2025,2025-03-20,POL00378,SME,SME Package,East,Broker,Active,77440.67,73333.26,False,0,,4627.3,7396.6,76531.14
EVT00003301,2025,2025-02-16,POL00258,Motor,Private Motor,Central,Direct,Active,40503.64,34410.07,True,69154.4,Closed,5524.94,4268.38,38288.79
EVT00003302,2025,2025-09-20,POL00306,Property,Commercial Property,East,Agent,Expired,160864.65,157737.87,False,0,,52938.68,16015.66,154583.05
EVT00003303,2025,2025-10-11,POL00331,SME,SME Package,North,Agent,Active,177400.59,136998.93,True,306676.65,Open,33369.93,22305.26,166827.76
EVT00003304,2025,2025-04-20,POL00077,Health,Retail Health,South,Broker,Cancelled,47299.92,40088.75,False,0,,7277.8,7435.23,45231.33
EVT00003305,2025,2025-09-12,POL00266,Property,Commercial Property,West,Agent,Active,154082.16,142499.19,False,0,,19778.25,11499.51,149255.32
EVT00003306,2025,2025-06-08,POL00335,Travel,Travel,South,Broker,Active,145918.32,117921.09,False,0,,18431.54,24523.94,126246.3
EVT00003307,2025,2025-11-13,POL00370,Health,Retail Health,North,Direct,Active,101128.85,81875.43,False,0,,8452.35,13595.03,92866.79
EVT00003308,2025,2025-04-26,POL00363,SME,SME Package,East,Broker,Active,215237.3,197077.26,False,0,,19539.78,37602.64,208573.17
EVT00003309,2025,2025-07-22,POL00329,Motor,Private Motor,Central,Direct,Active,187857.87,173011.21,False,0,,43646.63,33027.07,176780.2
EVT00003310,2025,2025-02-06,POL00152,Health,Retail Health,West,Broker,Active,81825.99,64416.74,False,0,,19478.79,8583.2,77910.8
EVT00003311,2025,2025-09-01,POL00066,SME,SME Package,South,Agent,Active,29977.78,27427.46,False,0,,3651.71,2307.45,25961.83
EVT00003312,2025,2025-03-13,POL00169,Health,Retail Health,East,Agent,Active,63148.38,62743.38,True,61130.2,Settled,16635.8,10355.79,55291.43
EVT00003313,2025,2025-08-31,POL00374,Health,Retail Health,South,Broker,Expired,200145.95,178015.61,False,0,,41453.58,18379.01,191255.63
EVT00003314,2025,2025-09-03,POL00031,SME,SME Package,East,Broker,Active,184757.99,150048.98,True,176611.76,Settled,40380.17,19796.61,171432.67
EVT00003315,2025,2025-01-04,POL00317,Health,Retail Health,North,Broker,Expired,31660.55,30202.25,False,0,,3347.82,3129.71,27168.32
EVT00003316,2025,2025-10-06,POL00317,SME,SME Package,South,Bancassurance,Active,30622.41,24742.03,False,0,,9270.48,2731.75,29310.4
EVT00003317,2025,2025-04-25,POL00287,Health,Retail Health,Central,Agent,Active,143245.27,142694.02,False,0,,38981.17,11469.69,124407.83
EVT00003318,2025,2025-01-08,POL00107,Travel,Travel,North,Direct,Active,91885.97,75948.33,False,0,,13100.73,9845.65,84832.95
EVT00003319,2025,2025-03-05,POL00008,Property,Commercial Property,South,Direct,Active,207985.1,182963.68,False,0,,67629.65,25318.04,179941.98
EVT00003320,2025,2025-05-24,POL00399,SME,SME Package,North,Broker,Active,166158.74,146114.78,False,0,,48483.73,11251.7,163932.98
EVT00003321,2025,2025-05-01,POL00252,Travel,Travel,Central,Broker,Cancelled,117274.38,109543.69,True,17597.98,Settled,20857.32,10357.95,105332.22
EVT00003322,2025,2025-10-21,POL00111,Motor,Private Motor,West,Agent,Active,96211.66,93606.77,True,154489.47,Repudiated,10963.25,16135.16,83087.58
EVT00003323,2025,2025-12-17,POL00036,Travel,Travel,North,Agent,Cancelled,133139.92,111070.63,True,143800.78,Repudiated,14867.53,8631.67,116969.67
EVT00003324,2025,2025-08-01,POL00030,Health,Retail Health,West,Bancassurance,Active,214176.34,161083.17,False,0,,41912.94,28278.39,188835.24
EVT00003325,2025,2025-02-19,POL00050,SME,SME Package,Central,Broker,Expired,197985.1,162684.14,False,0,,40628.11,11059.62,172560.26
EVT00003326,2025,2025-06-14,POL00201,Health,Retail Health,East,Bancassurance,Cancelled,71296.59,58793.92,False,0,,23492.46,5824.82,64454.1
EVT00003327,2025,2025-11-22,POL00032,Travel,Travel,East,Broker,Active,136451.77,113776.51,False,0,,22565.98,23056.97,125013.51
EVT00003328,2025,2025-06-14,POL00062,Health,Retail Health,North,Bancassurance,Cancelled,200183.36,187573.71,True,126487.43,Open,60882.13,18174.83,199441.79
EVT00003329,2025,2025-12-23,POL00006,SME,SME Package,North,Bancassurance,Active,177755.24,174826.3,True,105008.12,Settled,59625.97,19210.15,177671.61
EVT00003330,2025,2025-02-13,POL00369,SME,SME Package,North,Bancassurance,Active,219163.29,166214.33,False,0,,14609.33,38245.59,198174.99
EVT00003331,2025,2025-11-02,POL00190,Property,Commercial Property,West,Bancassurance,Expired,67488.93,60132.24,True,16867.3,Repudiated,16453.57,10383.58,63453.95
EVT00003332,2025,2025-09-03,POL00348,Health,Retail Health,North,Agent,Active,195463.94,188822.82,True,307577.32,Settled,53032.89,23465.4,177508.58
EVT00003333,2025,2025-05-31,POL00010,SME,SME Package,North,Direct,Expired,65615.03,56320.55,False,0,,8347.21,11608.32,55906.15
EVT00003334,2025,2025-08-14,POL00020,Motor,Private Motor,East,Bancassurance,Active,84062.44,76145.23,False,0,,24174.71,7434.47,83656.03
EVT00003335,2025,2025-08-16,POL00180,Health,Retail Health,East,Bancassurance,Active,218626.92,194118.66,False,0,,67315.93,22195.22,190245.36
EVT00003336,2025,2025-02-24,POL00217,Motor,Private Motor,North,Broker,Active,155696.24,140221.52,False,0,,11950.16,18049.64,136326.97
EVT00003337,2025,2025-01-12,POL00197,Property,Commercial Property,South,Direct,Active,151107.87,127237.95,False,0,,8575.17,12275.16,136107.35
EVT00003338,2025,2025-07-18,POL00225,Motor,Private Motor,West,Direct,Active,99761.58,81667.89,False,0,,19479.23,14925.46,95597.48
EVT00003339,2025,2025-07-12,POL00097,Motor,Private Motor,North,Broker,Expired,41137.68,33398.7,False,0,,7018.1,2366.58,37202.17
EVT00003340,2025,2025-04-03,POL00052,Travel,Travel,Central,Direct,Expired,66949.5,60149.34,False,0,,18633.65,8949.29,63002.22
EVT00003341,2025,2025-12-16,POL00129,Property,Commercial Property,North,Broker,Active,197683.17,151588.92,True,284921.81,Closed,61120.47,26144.19,176091.9
EVT00003342,2025,2025-06-03,POL00349,Property,Commercial Property,West,Broker,Expired,105002.4,97574.52,False,0,,8158.17,16978.41,103670.68
EVT00003343,2025,2025-05-01,POL00272,SME,SME Package,East,Agent,Expired,129779.69,107377.64,False,0,,36107.58,15674.0,127775.38
EVT00003344,2025,2025-04-16,POL00297,Health,Retail Health,East,Bancassurance,Active,144532.2,125619.83,True,105168.14,Repudiated,25353.64,12011.15,135256.9
EVT00003345,2025,2025-10-03,POL00232,SME,SME Package,North,Direct,Active,189571.45,158795.05,False,0,,58103.81,20681.34,173176.96
EVT00003346,2025,2025-03-03,POL00293,Travel,Travel,East,Bancassurance,Active,105038.96,89942.31,False,0,,28997.57,14702.24,90569.02
EVT00003347,2025,2025-10-24,POL00308,Health,Retail Health,East,Broker,Active,61661.09,51525.73,False,0,,14389.49,3990.65,56437.43
EVT00003348,2025,2025-10-30,POL00255,Motor,Private Motor,Central,Direct,Active,189758.6,157431.27,True,215737.86,Repudiated,51253.36,14731.42,186657.33
EVT00003349,2025,2025-01-18,POL00334,Travel,Travel,West,Agent,Active,189412.9,179236.55,False,0,,36821.02,29782.3,164154.21
EVT00003350,2025,2025-11-24,POL00182,Travel,Travel,West,Agent,Active,85420.21,84387.42,True,15897.48,Settled,28941.51,7114.32,76222.69
EVT00003351,2025,2025-10-09,POL00318,SME,SME Package,Central,Direct,Active,76639.08,64572.3,False,0,,8808.96,6405.78,75563.68
EVT00003352,2025,2025-06-23,POL00138,Property,Commercial Property,East,Direct,Expired,146753.09,124387.05,False,0,,40481.96,15159.6,130067.83
EVT00003353,2025,2025-08-19,POL00354,Property,Commercial Property,South,Agent,Expired,216363.01,163699.42,False,0,,32982.03,16888.46,184228.7
EVT00003354,2025,2025-09-12,POL00083,Travel,Travel,West,Broker,Active,157836.27,148943.81,False,0,,34966.32,21685.55,155012.57
EVT00003355,2025,2025-08-05,POL00031,SME,SME Package,Central,Direct,Expired,191030.5,178392.93,False,0,,33986.94,19561.67,169102.74
EVT00003356,2025,2025-09-04,POL00313,SME,SME Package,North,Broker,Expired,100257.92,97128.38,True,33608.92,Settled,10924.48,9709.64,86070.92
EVT00003357,2025,2025-08-04,POL00309,Travel,Travel,North,Bancassurance,Active,109378.18,105841.71,False,0,,22712.48,7453.43,101026.71
EVT00003358,2025,2025-06-25,POL00148,SME,SME Package,North,Agent,Active,208306.94,178536.08,False,0,,63816.7,29008.24,202145.76
EVT00003359,2025,2025-04-17,POL00311,Health,Retail Health,East,Agent,Active,136564.86,114328.11,False,0,,28548.71,15356.25,126519.66
EVT00003360,2025,2025-09-03,POL00028,Travel,Travel,North,Agent,Active,49695.43,46641.82,False,0,,14781.82,6228.69,43295.3
EVT00003361,2025,2025-06-30,POL00154,Health,Retail Health,South,Bancassurance,Active,159815.13,150142.07,True,83107.25,Open,12319.52,15871.8,149680.09
EVT00003362,2025,2025-10-05,POL00313,SME,SME Package,North,Agent,Active,45003.39,43282.57,False,0,,5798.81,3696.85,44942.09
EVT00003363,2025,2025-01-31,POL00080,SME,SME Package,West,Agent,Active,201946.68,181253.38,True,32600.62,Closed,11763.07,15047.76,178636.63
EVT00003364,2025,2025-09-04,POL00189,SME,SME Package,West,Bancassurance,Active,145016.32,117963.82,True,247468.83,Settled,43233.37,17763.22,127784.21
EVT00003365,2025,2025-05-05,POL00183,Property,Commercial Property,South,Direct,Active,108497.49,94374.94,False,0,,23323.48,16398.07,93096.99
EVT00003366,2025,2025-01-24,POL00005,Health,Retail Health,West,Bancassurance,Expired,152962.31,117755.02,False,0,,17025.41,9131.94,133651.97
EVT00003367,2025,2025-09-19,POL00169,Property,Commercial Property,South,Broker,Active,138886.51,109223.47,False,0,,34220.26,12455.38,134178.79
EVT00003368,2025,2025-09-27,POL00126,Travel,Travel,South,Bancassurance,Cancelled,160363.6,150833.84,False,0,,50597.27,23315.94,157469.52
EVT00003369,2025,2025-10-03,POL00292,Property,Commercial Property,Central,Agent,Expired,189266.4,187729.7,False,0,,38218.12,21276.67,175010.76
EVT00003370,2025,2025-07-15,POL00197,SME,SME Package,North,Agent,Active,101940.07,94420.96,False,0,,10155.15,10095.13,96136.04
EVT00003371,2025,2025-12-27,POL00161,Health,Retail Health,East,Agent,Expired,111048.31,85349.19,False,0,,10240.62,9676.3,98786.45
EVT00003372,2025,2025-08-05,POL00005,Travel,Travel,North,Agent,Active,172425.45,141381.55,False,0,,21475.27,9881.67,170508.88
EVT00003373,2025,2025-02-02,POL00187,Travel,Travel,Central,Agent,Active,91879.44,87293.83,False,0,,6770.07,7096.47,80978.31
EVT00003374,2025,2025-09-02,POL00339,Motor,Private Motor,North,Agent,Expired,116365.35,98019.73,False,0,,13681.59,19059.1,113094.54
EVT00003375,2025,2025-04-30,POL00030,Motor,Private Motor,North,Bancassurance,Active,48398.31,47251.15,False,0,,8443.37,2594.63,44766.03
EVT00003376,2025,2025-01-03,POL00004,Health,Retail Health,North,Bancassurance,Active,53171.8,50962.75,False,0,,12765.78,2964.73,51907.32
EVT00003377,2025,2025-12-13,POL00051,Property,Commercial Property,Central,Broker,Active,24270.82,23050.6,False,0,,7423.28,4114.25,21210.12
EVT00003378,2025,2025-11-29,POL00134,Motor,Private Motor,North,Bancassurance,Active,119134.25,99317.44,False,0,,27170.76,20306.43,102211.27
EVT00003379,2025,2025-01-16,POL00161,Motor,Private Motor,East,Broker,Active,161035.84,154374.57,False,0,,12083.83,25428.61,154060.26
EVT00003380,2025,2025-11-18,POL00017,Property,Commercial Property,East,Agent,Active,74956.14,60759.88,True,17841.85,Settled,17492.82,12627.91,74529.9
EVT00003381,2025,2025-09-06,POL00209,Motor,Private Motor,South,Bancassurance,Active,173457.34,164734.06,False,0,,22932.63,29574.86,167124.27
EVT00003382,2025,2025-05-20,POL00311,Travel,Travel,West,Agent,Expired,62413.72,54649.84,False,0,,10161.4,5691.33,56327.8
EVT00003383,2025,2025-02-26,POL00087,Health,Retail Health,East,Bancassurance,Expired,168509.82,142676.84,False,0,,41938.29,23590.08,153723.87
EVT00003384,2025,2025-02-19,POL00400,Travel,Travel,East,Direct,Expired,164610.78,130016.19,False,0,,13631.59,10708.78,153789.85
EVT00003385,2025,2025-07-25,POL00196,Motor,Private Motor,East,Agent,Expired,128314.73,117766.11,False,0,,20047.42,14591.21,119781.63
EVT00003386,2025,2025-03-16,POL00252,SME,SME Package,West,Direct,Expired,63682.48,59449.53,True,36376.75,Settled,17447.71,8351.13,62959.94
EVT00003387,2025,2025-04-01,POL00384,Travel,Travel,West,Agent,Active,20844.04,17438.9,True,14336.34,Open,2463.75,2855.23,19774.51
EVT00003388,2025,2025-01-03,POL00211,SME,SME Package,East,Bancassurance,Active,38311.66,29334.94,False,0,,9562.02,2495.3,33426.16
EVT00003389,2025,2025-04-26,POL00228,Travel,Travel,Central,Agent,Active,10249.25,8786.61,True,7088.93,Repudiated,1619.22,1141.9,9744.52
EVT00003390,2025,2025-01-08,POL00306,Travel,Travel,West,Bancassurance,Expired,152832.13,126578.97,True,127890.16,Open,22425.64,8223.67,141239.37
EVT00003391,2025,2025-05-26,POL00042,Travel,Travel,East,Agent,Expired,121819.51,91546.35,False,0,,39442.34,14858.03,106817.79
EVT00003392,2025,2025-02-17,POL00189,Property,Commercial Property,West,Bancassurance,Active,140528.0,137751.77,False,0,,8954.76,14843.0,122214.96
EVT00003393,2025,2025-07-06,POL00310,Health,Retail Health,South,Broker,Active,191196.57,155774.77,True,219663.64,Closed,15912.04,13497.95,189821.52
EVT00003394,2025,2025-10-23,POL00319,Travel,Travel,Central,Broker,Active,210192.0,182019.28,False,0,,60019.0,11995.67,195180.43
EVT00003395,2025,2025-10-01,POL00053,Health,Retail Health,North,Direct,Active,179382.63,170778.25,False,0,,42767.51,27001.19,168374.75
EVT00003396,2025,2025-01-08,POL00277,Motor,Private Motor,North,Broker,Active,43016.46,40385.38,False,0,,2935.81,3359.72,37183.66
EVT00003397,2025,2025-05-04,POL00287,SME,SME Package,North,Broker,Active,182646.13,138741.87,True,134423.16,Closed,48456.94,26589.47,166159.13
EVT00003398,2025,2025-02-09,POL00235,Motor,Private Motor,South,Direct,Expired,139239.65,135236.45,False,0,,20247.1,14047.23,137130.39
EVT00003399,2025,2025-01-28,POL00224,Travel,Travel,South,Bancassurance,Expired,213274.03,188837.49,False,0,,66550.38,16010.93,208663.5
EVT00003400,2025,2025-01-11,POL00068,Property,Commercial Property,South,Bancassurance,Active,47857.6,37619.58,True,15319.57,Settled,14928.1,4630.05,46458.28
EVT00003401,2025,2025-09-12,POL00199,SME,SME Package,East,Agent,Active,126539.72,124371.1,False,0,,37545.23,21231.01,123922.12
EVT00003402,2025,2025-05-28,POL00050,SME,SME Package,South,Direct,Expired,167989.87,167244.05,False,0,,30423.85,15444.94,150171.35
EVT00003403,2025,2025-12-29,POL00124,SME,SME Package,South,Agent,Expired,66650.48,51020.57,False,0,,9594.61,8965.42,60792.79
EVT00003404,2025,2025-01-27,POL00274,SME,SME Package,West,Agent,Active,127829.28,123007.56,True,87697.18,Open,17306.6,14159.93,120362.79
EVT00003405,2025,2025-05-15,POL00326,Property,Commercial Property,Central,Broker,Active,107616.66,84115.56,False,0,,24007.66,7616.54,98826.18
EVT00003406,2025,2025-10-07,POL00189,Motor,Private Motor,South,Agent,Active,170803.63,141794.41,False,0,,11098.82,27508.52,168114.07
EVT00003407,2025,2025-09-14,POL00168,Travel,Travel,East,Direct,Active,199415.49,174884.53,True,103644.12,Repudiated,28364.27,19894.72,184774.04
EVT00003408,2025,2025-07-09,POL00167,Motor,Private Motor,West,Broker,Active,55423.5,41749.8,False,0,,18767.33,5370.24,49767.0
EVT00003409,2025,2025-06-26,POL00029,Motor,Private Motor,South,Direct,Active,107240.39,82893.36,False,0,,21774.46,14737.33,106923.43
EVT00003410,2025,2025-02-17,POL00007,Property,Commercial Property,North,Broker,Cancelled,139940.73,129152.26,False,0,,33660.07,8594.2,119464.17
EVT00003411,2025,2025-10-25,POL00149,Motor,Private Motor,South,Agent,Cancelled,206500.15,155042.45,True,344057.82,Settled,55856.83,20356.5,185784.69
EVT00003412,2025,2025-08-18,POL00310,Health,Retail Health,South,Broker,Active,156433.37,123011.35,False,0,,34184.86,25987.91,146669.95
EVT00003413,2025,2025-07-30,POL00116,SME,SME Package,West,Broker,Active,206362.69,189564.0,True,78037.25,Open,33563.27,11692.6,188185.52
EVT00003414,2025,2025-11-27,POL00024,Travel,Travel,North,Broker,Active,180359.54,140820.14,False,0,,42009.92,15983.47,155647.09
EVT00003415,2025,2025-06-06,POL00161,SME,SME Package,North,Broker,Expired,90546.69,74410.47,True,50592.11,Repudiated,14033.23,12688.71,78106.09
EVT00003416,2025,2025-05-31,POL00379,Property,Commercial Property,Central,Direct,Active,97191.14,91374.97,False,0,,26848.5,12234.0,97077.91
EVT00003417,2025,2025-04-12,POL00196,Health,Retail Health,North,Bancassurance,Active,130734.84,126728.06,False,0,,15943.9,17988.13,112033.91
EVT00003418,2025,2025-03-16,POL00005,Property,Commercial Property,South,Broker,Active,55067.92,48434.25,False,0,,6707.0,7488.35,50001.0
EVT00003419,2025,2025-07-14,POL00167,Motor,Private Motor,Central,Broker,Active,62803.2,47483.16,False,0,,17737.81,7600.13,57485.5
EVT00003420,2025,2025-08-07,POL00220,SME,SME Package,East,Bancassurance,Active,113924.66,89796.33,True,35369.15,Settled,21986.27,13193.74,103986.98
EVT00003421,2025,2025-03-17,POL00104,Travel,Travel,Central,Agent,Active,213846.27,186341.97,False,0,,64782.71,32227.02,213079.67
EVT00003422,2025,2025-08-27,POL00104,Health,Retail Health,North,Bancassurance,Active,137045.63,136811.64,False,0,,18964.57,15759.98,129458.19
EVT00003423,2025,2025-04-07,POL00186,Motor,Private Motor,Central,Bancassurance,Active,8674.36,7605.26,False,0,,2505.35,1369.09,7911.92
EVT00003424,2025,2025-07-24,POL00207,Travel,Travel,Central,Broker,Active,145836.3,141437.86,False,0,,32403.96,7505.54,132238.56
EVT00003425,2025,2025-10-07,POL00259,SME,SME Package,North,Broker,Active,17953.34,16727.63,True,8038.2,Settled,2930.52,2072.99,15322.92
EVT00003426,2025,2025-03-05,POL00398,Motor,Private Motor,West,Broker,Active,68522.79,62798.16,False,0,,12807.06,8811.04,58330.59
EVT00003427,2025,2025-09-29,POL00022,SME,SME Package,North,Broker,Active,161674.67,146226.72,False,0,,24853.24,23330.56,143666.01
